time,req_id,current_decode_position,memory_freed,running_count_same_position,total_running_count
3700.4694,11266,0,20,1,476
3700.4694,11299,1,21,461,461
3700.4694,11245,1,21,475,475
3700.4694,11235,1,21,468,468
3700.4694,10668,1,21,460,460
3700.4694,11240,1,21,456,456
3700.4694,11254,1,21,464,464
3700.4694,11250,1,21,472,472
3700.4694,11290,1,21,458,458
3700.4694,11292,1,21,470,470
3700.4694,11294,1,21,466,466
3700.4694,11296,1,21,462,462
3700.4694,11259,1,21,469,469
3700.4694,11273,1,21,471,471
3700.4694,11303,1,21,455,455
3700.4694,11277,1,21,467,467
3700.4694,11265,1,21,463,463
3700.4694,11275,1,21,457,457
3700.4694,11269,1,21,459,459
3700.4694,11286,1,21,474,474
3703.6615,11234,2,22,444,444
3703.6615,11241,2,22,434,434
3703.6615,11252,2,22,447,447
3703.6615,10667,2,22,436,436
3703.6615,11266,0,20,1,454
3703.6615,11233,2,22,442,442
3703.6615,11253,2,22,449,449
3703.6615,11302,2,22,441,441
3703.6615,10658,2,22,440,440
3703.6615,11239,2,22,439,439
3703.6615,11243,2,22,450,450
3703.6615,11232,2,22,446,446
3703.6615,11263,2,22,453,453
3703.6615,11244,2,22,452,452
3703.6615,11248,2,22,445,445
3703.6615,10581,2,22,435,435
3703.6615,10574,2,22,448,448
3703.6615,10057,2,22,451,451
3703.6615,10640,2,22,438,438
3703.6615,10649,2,22,443,443
3703.6615,11238,2,22,437,437
3706.8514,11249,3,23,424,424
3706.8514,10680,3,23,419,419
3706.8514,11255,3,23,431,431
3706.8514,11266,0,20,2,435
3706.8514,11236,3,23,422,422
3706.8514,10681,3,23,433,433
3706.8514,10686,3,23,428,428
3706.8514,11261,3,23,430,430
3706.8514,10689,3,23,425,425
3706.8514,11231,3,23,427,427
3706.8514,10687,3,23,421,421
3706.8514,11260,3,23,416,416
3706.8514,10690,3,23,418,418
3706.8514,11263,0,20,1,434
3706.8514,10576,3,23,420,420
3706.8514,10588,3,23,429,429
3706.8514,10584,3,23,417,417
3706.8514,10049,3,23,426,426
3706.8514,10355,3,23,432,432
3706.8514,10603,3,23,423,423
3710.0416,11266,0,20,1,416
3710.0416,10671,4,24,400,400
3710.0416,10637,4,24,403,403
3710.0416,10683,4,24,411,411
3710.0416,10684,4,24,404,404
3710.0416,10654,4,24,407,407
3710.0416,10657,4,24,415,415
3710.0416,10643,4,24,408,408
3710.0416,10652,4,24,412,412
3710.0416,10092,4,24,406,406
3710.0416,10050,4,24,410,410
3710.0416,10675,4,24,414,414
3710.0416,10088,4,24,402,402
3710.0416,11293,4,24,401,401
3710.0416,11291,4,24,405,405
3710.0416,11284,4,24,413,413
3710.0416,11301,4,24,409,409
3713.2366,11266,0,20,1,400
3713.2366,10674,5,25,385,385
3713.2366,10090,5,25,389,389
3713.2366,10662,5,25,399,399
3713.2366,11247,5,25,388,388
3713.2366,10670,5,25,396,396
3713.2366,10633,5,25,392,392
3713.2366,10604,5,25,387,387
3713.2366,10651,5,25,395,395
3713.2366,10582,5,25,398,398
3713.2366,10211,5,25,394,394
3713.2366,10641,5,25,391,391
3713.2366,11278,5,25,386,386
3713.2366,11304,5,25,397,397
3713.2366,11295,5,25,390,390
3713.2366,11288,5,25,393,393
3716.4344,10663,6,26,372,372
3716.4344,10646,6,26,382,382
3716.4344,10636,6,26,371,371
3716.4344,10661,6,26,375,375
3716.4344,10632,6,26,381,381
3716.4344,10087,6,26,370,370
3716.4344,10575,6,26,384,384
3716.4344,10638,6,26,376,376
3716.4344,10585,6,26,380,380
3716.4344,10587,6,26,377,377
3716.4344,11560,6,26,378,378
3716.4344,10978,6,26,374,374
3716.4344,11297,6,26,373,373
3716.4344,11287,6,26,383,383
3716.4344,11298,6,26,379,379
3719.6256,10645,7,27,362,362
3719.6256,11246,7,27,358,358
3719.6256,10673,7,27,365,365
3719.6256,10647,7,27,359,359
3719.6256,10583,7,27,360,360
3719.6256,10575,0,20,1,370
3719.6256,10051,7,27,363,363
3719.6256,10052,7,27,367,367
3719.6256,10055,7,27,366,366
3719.6256,10971,7,27,364,364
3719.6256,10984,7,27,361,361
3719.6256,11558,7,27,368,368
3719.6256,11561,7,27,357,357
3719.6256,10666,7,27,369,369
3722.8184,10093,8,28,348,348
3722.8184,10669,8,28,351,351
3722.8184,10648,8,28,345,345
3722.8184,10575,0,20,1,357
3722.8184,10639,8,28,356,356
3722.8184,10665,8,28,349,349
3722.8184,10354,8,28,353,353
3722.8184,10586,8,28,352,352
3722.8184,11556,8,28,354,354
3722.8184,11567,8,28,350,350
3722.8184,10972,8,28,346,346
3722.8184,11251,8,28,355,355
3722.8184,10635,8,28,347,347
3726.0137,10573,9,29,341,341
3726.0137,10056,9,29,336,336
3726.0137,10089,9,29,344,344
3726.0137,10944,9,29,337,337
3726.0137,10575,0,20,1,345
3726.0137,10642,9,29,340,340
3726.0137,10602,9,29,333,333
3726.0137,11554,9,29,334,334
3726.0137,10981,9,29,342,342
3726.0137,11564,9,29,338,338
3726.0137,10631,9,29,343,343
3726.0137,10656,9,29,335,335
3726.0137,10210,9,29,339,339
3729.2039,10672,10,30,330,330
3729.2039,10575,0,20,1,333
3729.2039,10664,10,30,327,327
3729.2039,10630,10,30,324,324
3729.2039,10593,10,30,328,328
3729.2039,10577,10,30,323,323
3729.2039,10596,10,30,325,325
3729.2039,10595,10,30,332,332
3729.2039,10600,10,30,329,329
3729.2039,10610,10,30,331,331
3729.2039,10589,10,30,326,326
3732.4011,10685,11,31,321,321
3732.4011,10679,11,31,318,318
3732.4011,10634,11,31,315,315
3732.4011,10590,11,31,319,319
3732.4011,10606,11,31,314,314
3732.4011,10578,11,31,316,316
3732.4011,10938,11,31,313,313
3732.4011,10599,11,31,322,322
3732.4011,10609,11,31,317,317
3732.4011,10960,11,31,320,320
3735.5990,10655,12,32,312,312
3735.5990,10091,12,32,304,304
3735.5990,10653,12,32,309,309
3735.5990,10937,12,32,311,311
3735.5990,11565,12,32,307,307
3735.5990,10598,12,32,306,306
3735.5990,10958,12,32,305,305
3735.5990,10940,12,32,308,308
3735.5990,10957,12,32,303,303
3735.5990,10941,12,32,310,310
3738.7911,10655,0,20,1,303
3738.7911,10650,13,33,299,299
3738.7911,10644,13,33,296,296
3738.7911,10946,13,33,298,298
3738.7911,10939,13,33,294,294
3738.7911,10580,13,33,301,301
3738.7911,10947,13,33,300,300
3738.7911,10592,13,33,295,295
3738.7911,10607,13,33,297,297
3738.7911,10982,13,33,302,302
3741.9820,10655,0,20,1,294
3741.9820,10945,14,34,291,291
3741.9820,10959,14,34,287,287
3741.9820,11562,14,34,292,292
3741.9820,10953,14,34,289,289
3741.9820,11559,14,34,293,293
3741.9820,11566,14,34,286,286
3741.9820,10968,14,34,288,288
3741.9820,10951,14,34,290,290
3745.1770,10655,0,20,1,286
3745.1770,10608,15,35,279,279
3745.1770,10612,15,35,283,283
3745.1770,10976,15,35,284,284
3745.1770,10979,15,35,280,280
3745.1770,11555,15,35,285,285
3745.1770,10974,15,35,278,278
3745.1770,10970,15,35,282,282
3745.1770,11557,15,35,281,281
3748.3710,10655,0,20,1,278
3748.3710,10611,16,36,272,272
3748.3710,10948,16,36,275,275
3748.3710,10973,16,36,273,273
3748.3710,11563,16,36,277,277
3748.3710,10943,16,36,271,271
3748.3710,10605,16,36,276,276
3748.3710,10983,16,36,274,274
3751.5708,10579,17,37,269,269
3751.5708,10594,17,37,265,265
3751.5708,10952,17,37,266,266
3751.5708,10977,17,37,268,268
3751.5708,10963,17,37,264,264
3751.5708,10936,17,37,263,263
3751.5708,10967,17,37,270,270
3751.5708,10962,17,37,267,267
3754.7597,10579,0,20,1,263
3754.7597,10942,18,38,260,260
3754.7597,10601,18,38,259,259
3754.7597,10950,18,38,262,262
3754.7597,10961,18,38,261,261
3754.7597,10967,0,20,2,264
3754.7597,10969,18,38,258,258
3754.7597,10954,18,38,257,257
3757.9576,10597,19,39,252,252
3757.9576,10591,19,39,255,255
3757.9576,10975,19,39,256,256
3757.9576,10955,19,39,254,254
3757.9576,10956,19,39,253,253
3757.9576,10980,19,39,251,251
3757.9576,10949,19,39,250,250
3761.1478,10655,0,20,478,478
3761.1478,10597,0,20,495,495
3761.1478,10591,0,20,498,498
3761.1478,10579,0,20,491,491
3761.1478,10594,0,20,481,481
3761.1478,10975,0,20,499,499
3761.1478,10952,0,20,482,482
3761.1478,10942,0,20,488,488
3761.1478,10601,0,20,487,487
3761.1478,10955,0,20,497,497
3761.1478,10956,0,20,496,496
3761.1478,10977,0,20,484,484
3761.1478,10963,0,20,480,480
3761.1478,10936,0,20,479,479
3761.1478,10980,0,20,494,494
3761.1478,10950,0,20,490,490
3761.1478,10961,0,20,489,489
3761.1478,11563,0,20,477,477
3761.1478,10967,0,20,492,492
3761.1478,10969,0,20,486,486
3761.1478,10954,0,20,485,485
3761.1478,10605,0,20,476,476
3761.1478,10949,0,20,493,493
3761.1478,10962,0,20,483,483
3764.3428,10611,1,21,472,472
3764.3428,10945,1,21,460,460
3764.3428,10959,1,21,456,456
3764.3428,10608,1,21,464,464
3764.3428,10948,1,21,475,475
3764.3428,10612,1,21,468,468
3764.3428,10976,1,21,469,469
3764.3428,10973,1,21,473,473
3764.3428,10975,0,20,1,476
3764.3428,11562,1,21,461,461
3764.3428,10979,1,21,465,465
3764.3428,10982,1,21,454,454
3764.3428,10953,1,21,458,458
3764.3428,10943,1,21,471,471
3764.3428,11555,1,21,470,470
3764.3428,10974,1,21,463,463
3764.3428,11559,1,21,462,462
3764.3428,10983,1,21,474,474
3764.3428,11566,1,21,455,455
3764.3428,10970,1,21,467,467
3764.3428,11557,1,21,466,466
3764.3428,10968,1,21,457,457
3764.3428,10951,1,21,459,459
3767.5349,10650,2,22,451,451
3767.5349,10091,2,22,438,438
3767.5349,10653,2,22,443,443
3767.5349,10644,2,22,448,448
3767.5349,10685,2,22,435,435
3767.5349,10946,2,22,450,450
3767.5349,10939,2,22,446,446
3767.5349,10580,2,22,453,453
3767.5349,10947,2,22,452,452
3767.5349,10937,2,22,445,445
3767.5349,11565,2,22,441,441
3767.5349,10598,2,22,440,440
3767.5349,10958,2,22,439,439
3767.5349,10592,2,22,447,447
3767.5349,10599,2,22,436,436
3767.5349,10975,0,20,1,454
3767.5349,10940,2,22,442,442
3767.5349,10607,2,22,449,449
3767.5349,10957,2,22,437,437
3767.5349,10941,2,22,444,444
3767.5349,10960,2,22,434,434
3770.7248,10672,3,23,423,423
3770.7248,10575,3,23,426,426
3770.7248,10679,3,23,432,432
3770.7248,10664,3,23,420,420
3770.7248,10634,3,23,429,429
3770.7248,10630,3,23,417,417
3770.7248,10593,3,23,421,421
3770.7248,10577,3,23,416,416
3770.7248,10596,3,23,418,418
3770.7248,10580,0,20,1,434
3770.7248,10590,3,23,433,433
3770.7248,10606,3,23,428,428
3770.7248,10578,3,23,430,430
3770.7248,10595,3,23,425,425
3770.7248,10938,3,23,427,427
3770.7248,10609,3,23,431,431
3770.7248,10975,0,20,2,435
3770.7248,10600,3,23,422,422
3770.7248,10610,3,23,424,424
3770.7248,10589,3,23,419,419
3773.9150,10573,4,24,412,412
3773.9150,10056,4,24,407,407
3773.9150,10089,4,24,415,415
3773.9150,10944,4,24,408,408
3773.9150,10639,4,24,403,403
3773.9150,10642,4,24,411,411
3773.9150,10602,4,24,404,404
3773.9150,10354,4,24,400,400
3773.9150,10975,0,20,1,416
3773.9150,11556,4,24,401,401
3773.9150,11554,4,24,405,405
3773.9150,10981,4,24,413,413
3773.9150,11564,4,24,409,409
3773.9150,11251,4,24,402,402
3773.9150,10631,4,24,414,414
3773.9150,10656,4,24,406,406
3773.9150,10210,4,24,410,410
3777.1100,10673,5,25,387,387
3777.1100,10093,5,25,395,395
3777.1100,10669,5,25,398,398
3777.1100,10648,5,25,392,392
3777.1100,10665,5,25,396,396
3777.1100,10051,5,25,385,385
3777.1100,10052,5,25,389,389
3777.1100,10586,5,25,399,399
3777.1100,10055,5,25,388,388
3777.1100,10975,0,20,1,400
3777.1100,10971,5,25,386,386
3777.1100,11558,5,25,390,390
3777.1100,11567,5,25,397,397
3777.1100,10972,5,25,393,393
3777.1100,10666,5,25,391,391
3777.1100,10635,5,25,394,394
3780.3079,10646,6,26,377,377
3780.3079,10661,6,26,370,370
3780.3079,10645,6,26,384,384
3780.3079,10632,6,26,376,376
3780.3079,11246,6,26,380,380
3780.3079,10647,6,26,381,381
3780.3079,10583,6,26,382,382
3780.3079,10638,6,26,371,371
3780.3079,10585,6,26,375,375
3780.3079,10587,6,26,372,372
3780.3079,10984,6,26,383,383
3780.3079,11560,6,26,373,373
3780.3079,11561,6,26,379,379
3780.3079,11287,6,26,378,378
3780.3079,11298,6,26,374,374
3783.4990,11266,7,27,364,364
3783.4990,10662,7,27,363,363
3783.4990,10663,7,27,367,367
3783.4990,10636,7,27,366,366
3783.4990,10670,7,27,360,360
3783.4990,10645,0,20,1,370
3783.4990,10651,7,27,359,359
3783.4990,10582,7,27,362,362
3783.4990,10211,7,27,358,358
3783.4990,10087,7,27,365,365
3783.4990,10978,7,27,369,369
3783.4990,11304,7,27,361,361
3783.4990,11297,7,27,368,368
3783.4990,11288,7,27,357,357
3786.6918,10674,8,28,349,349
3786.6918,10090,8,28,353,353
3786.6918,11247,8,28,352,352
3786.6918,10645,0,20,1,357
3786.6918,10633,8,28,356,356
3786.6918,10657,8,28,348,348
3786.6918,10604,8,28,351,351
3786.6918,10652,8,28,345,345
3786.6918,10641,8,28,355,355
3786.6918,10675,8,28,347,347
3786.6918,11278,8,28,350,350
3786.6918,11295,8,28,354,354
3786.6918,11284,8,28,346,346
3789.8871,10671,9,29,333,333
3789.8871,10637,9,29,336,336
3789.8871,10683,9,29,344,344
3789.8871,10684,9,29,337,337
3789.8871,10645,0,20,1,345
3789.8871,10654,9,29,340,340
3789.8871,10643,9,29,341,341
3789.8871,10092,9,29,339,339
3789.8871,10050,9,29,343,343
3789.8871,10088,9,29,335,335
3789.8871,11293,9,29,334,334
3789.8871,11291,9,29,338,338
3789.8871,11301,9,29,342,342
3793.0773,11255,10,30,329,329
3793.0773,10681,10,30,331,331
3793.0773,10686,10,30,326,326
3793.0773,11261,10,30,328,328
3793.0773,10689,10,30,323,323
3793.0773,11231,10,30,325,325
3793.0773,11263,10,30,332,332
3793.0773,10588,10,30,327,327
3793.0773,10049,10,30,324,324
3793.0773,10355,10,30,330,330
3793.0773,10645,0,20,1,333
3796.2746,11249,11,31,322,322
3796.2746,10680,11,31,317,317
3796.2746,11236,11,31,320,320
3796.2746,10687,11,31,319,319
3796.2746,11260,11,31,314,314
3796.2746,10690,11,31,316,316
3796.2746,11244,11,31,313,313
3796.2746,10576,11,31,318,318
3796.2746,10584,11,31,315,315
3796.2746,10603,11,31,321,321
3799.4724,11234,12,32,305,305
3799.4724,11252,12,32,308,308
3799.4724,11233,12,32,303,303
3799.4724,11253,12,32,310,310
3799.4724,11243,12,32,311,311
3799.4724,11232,12,32,307,307
3799.4724,11248,12,32,306,306
3799.4724,10574,12,32,309,309
3799.4724,10057,12,32,312,312
3799.4724,10649,12,32,304,304
3802.6646,11241,13,33,295,295
3802.6646,10667,13,33,297,297
3802.6646,11302,13,33,302,302
3802.6646,11245,13,33,294,294
3802.6646,10658,13,33,301,301
3802.6646,11239,13,33,300,300
3802.6646,10581,13,33,296,296
3802.6646,10057,0,20,1,303
3802.6646,10640,13,33,299,299
3802.6646,11238,13,33,298,298
3805.8554,11289,14,34,292,292
3805.8554,11235,14,34,287,287
3805.8554,11250,14,34,291,291
3805.8554,10057,0,20,1,294
3805.8554,11292,14,34,289,289
3805.8554,11259,14,34,288,288
3805.8554,11273,14,34,290,290
3805.8554,11277,14,34,286,286
3805.8554,11286,14,34,293,293
3809.0504,11282,15,35,284,284
3809.0504,11299,15,35,280,280
3809.0504,10668,15,35,279,279
3809.0504,11254,15,35,283,283
3809.0504,10057,0,20,1,286
3809.0504,11294,15,35,285,285
3809.0504,11296,15,35,281,281
3809.0504,11265,15,35,282,282
3809.0504,11269,15,35,278,278
3812.2444,11285,16,36,273,273
3812.2444,11240,16,36,275,275
3812.2444,10682,16,36,272,272
3812.2444,10057,0,20,1,278
3812.2444,11290,16,36,277,277
3812.2444,11257,16,36,271,271
3812.2444,11303,16,36,274,274
3812.2444,11275,16,36,276,276
3815.4442,11262,17,37,265,265
3815.4442,10691,17,37,269,269
3815.4442,11258,17,37,270,270
3815.4442,11242,17,37,263,263
3815.4442,11283,17,37,268,268
3815.4442,11268,17,37,264,264
3815.4442,11274,17,37,266,266
3815.4442,11267,17,37,267,267
3818.6332,10691,0,20,1,263
3818.6332,11258,0,20,2,264
3818.6332,11264,18,38,258,258
3818.6332,11256,18,38,259,259
3818.6332,11272,18,38,262,262
3818.6332,11237,18,38,261,261
3818.6332,11276,18,38,260,260
3818.6332,11279,18,38,257,257
3821.8310,11270,19,39,256,256
3821.8310,10688,19,39,255,255
3821.8310,10353,19,39,252,252
3821.8310,11300,19,39,251,251
3821.8310,11280,19,39,254,254
3821.8310,11281,19,39,253,253
3821.8310,11271,19,39,250,250
3825.0212,11270,0,20,499,499
3825.0212,11262,0,20,481,481
3825.0212,10688,0,20,498,498
3825.0212,10691,0,20,491,491
3825.0212,10353,0,20,495,495
3825.0212,10057,0,20,478,478
3825.0212,11290,0,20,477,477
3825.0212,11258,0,20,492,492
3825.0212,11264,0,20,486,486
3825.0212,11256,0,20,487,487
3825.0212,11242,0,20,479,479
3825.0212,11300,0,20,494,494
3825.0212,11272,0,20,490,490
3825.0212,11237,0,20,489,489
3825.0212,11280,0,20,497,497
3825.0212,11281,0,20,496,496
3825.0212,11283,0,20,484,484
3825.0212,11268,0,20,480,480
3825.0212,11274,0,20,482,482
3825.0212,11276,0,20,488,488
3825.0212,11267,0,20,483,483
3825.0212,11275,0,20,476,476
3825.0212,11271,0,20,493,493
3825.0212,11279,0,20,485,485
3828.2162,11282,1,21,469,469
3828.2162,11285,1,21,473,473
3828.2162,11270,0,20,1,476
3828.2162,11289,1,21,461,461
3828.2162,11299,1,21,465,465
3828.2162,11302,1,21,454,454
3828.2162,11235,1,21,456,456
3828.2162,10668,1,21,464,464
3828.2162,11240,1,21,475,475
3828.2162,11254,1,21,468,468
3828.2162,11250,1,21,460,460
3828.2162,10682,1,21,472,472
3828.2162,11257,1,21,471,471
3828.2162,11292,1,21,458,458
3828.2162,11294,1,21,470,470
3828.2162,11296,1,21,466,466
3828.2162,11259,1,21,457,457
3828.2162,11273,1,21,459,459
3828.2162,11303,1,21,474,474
3828.2162,11277,1,21,455,455
3828.2162,11265,1,21,467,467
3828.2162,11269,1,21,463,463
3828.2162,11286,1,21,462,462
3831.4084,11234,2,22,439,439
3831.4084,11241,2,22,447,447
3831.4084,11249,2,22,436,436
3831.4084,11270,0,20,1,454
3831.4084,11252,2,22,442,442
3831.4084,10667,2,22,449,449
3831.4084,11233,2,22,437,437
3831.4084,11253,2,22,444,444
3831.4084,11236,2,22,434,434
3831.4084,11245,2,22,446,446
3831.4084,10658,2,22,453,453
3831.4084,11239,2,22,452,452
3831.4084,11243,2,22,445,445
3831.4084,11232,2,22,441,441
3831.4084,11248,2,22,440,440
3831.4084,10603,2,22,435,435
3831.4084,10581,2,22,448,448
3831.4084,10574,2,22,443,443
3831.4084,10640,2,22,451,451
3831.4084,10649,2,22,438,438
3831.4084,11238,2,22,450,450
3834.5982,10680,3,23,431,431
3834.5982,11270,0,20,2,435
3834.5982,11255,3,23,422,422
3834.5982,10681,3,23,424,424
3834.5982,10686,3,23,419,419
3834.5982,11261,3,23,421,421
3834.5982,10689,3,23,416,416
3834.5982,11231,3,23,418,418
3834.5982,10658,0,20,1,434
3834.5982,10687,3,23,433,433
3834.5982,11260,3,23,428,428
3834.5982,10690,3,23,430,430
3834.5982,11263,3,23,425,425
3834.5982,11244,3,23,427,427
3834.5982,10576,3,23,432,432
3834.5982,10588,3,23,420,420
3834.5982,10584,3,23,429,429
3834.5982,10049,3,23,417,417
3834.5982,10355,3,23,423,423
3834.5982,10645,3,23,426,426
3837.7884,11270,0,20,1,416
3837.7884,10671,4,24,404,404
3837.7884,10090,4,24,400,400
3837.7884,10637,4,24,407,407
3837.7884,10683,4,24,415,415
3837.7884,10684,4,24,408,408
3837.7884,10633,4,24,403,403
3837.7884,10654,4,24,411,411
3837.7884,10643,4,24,412,412
3837.7884,10092,4,24,410,410
3837.7884,10050,4,24,414,414
3837.7884,10641,4,24,402,402
3837.7884,10088,4,24,406,406
3837.7884,11293,4,24,405,405
3837.7884,11295,4,24,401,401
3837.7884,11291,4,24,409,409
3837.7884,11301,4,24,413,413
3840.9834,11270,0,20,1,400
3840.9834,11266,5,25,386,386
3840.9834,10674,5,25,396,396
3840.9834,10662,5,25,385,385
3840.9834,10663,5,25,389,389
3840.9834,11247,5,25,399,399
3840.9834,10636,5,25,388,388
3840.9834,10657,5,25,395,395
3840.9834,10604,5,25,398,398
3840.9834,10652,5,25,392,392
3840.9834,10087,5,25,387,387
3840.9834,10978,5,25,391,391
3840.9834,10675,5,25,394,394
3840.9834,11278,5,25,397,397
3840.9834,11297,5,25,390,390
3840.9834,11284,5,25,393,393
3844.1813,10646,6,26,372,372
3844.1813,10670,6,26,382,382
3844.1813,10632,6,26,371,371
3844.1813,11246,6,26,375,375
3844.1813,10651,6,26,381,381
3844.1813,10582,6,26,384,384
3844.1813,10647,6,26,376,376
3844.1813,10211,6,26,380,380
3844.1813,10583,6,26,377,377
3844.1813,10585,6,26,370,370
3844.1813,10984,6,26,378,378
3844.1813,11561,6,26,374,374
3844.1813,11304,6,26,383,383
3844.1813,11287,6,26,373,373
3844.1813,11288,6,26,379,379
3847.3725,10661,7,27,365,365
3847.3725,10093,7,27,359,359
3847.3725,10669,7,27,362,362
3847.3725,10582,0,20,1,370
3847.3725,10638,7,27,366,366
3847.3725,10665,7,27,360,360
3847.3725,10586,7,27,363,363
3847.3725,10587,7,27,367,367
3847.3725,10975,7,27,364,364
3847.3725,11560,7,27,368,368
3847.3725,11567,7,27,361,361
3847.3725,10972,7,27,357,357
3847.3725,11298,7,27,369,369
3847.3725,10635,7,27,358,358
3850.5652,10673,8,28,351,351
3850.5652,10573,8,28,345,345
3850.5652,10582,0,20,1,357
3850.5652,10648,8,28,356,356
3850.5652,10089,8,28,348,348
3850.5652,10051,8,28,349,349
3850.5652,10052,8,28,353,353
3850.5652,10055,8,28,352,352
3850.5652,10971,8,28,350,350
3850.5652,11558,8,28,354,354
3850.5652,10981,8,28,346,346
3850.5652,10631,8,28,347,347
3850.5652,10666,8,28,355,355
3853.7606,10582,0,20,1,345
3853.7606,10056,9,29,340,340
3853.7606,10944,9,29,341,341
3853.7606,10639,9,29,336,336
3853.7606,10642,9,29,344,344
3853.7606,10602,9,29,337,337
3853.7606,10354,9,29,333,333
3853.7606,11556,9,29,334,334
3853.7606,11554,9,29,338,338
3853.7606,11564,9,29,342,342
3853.7606,11251,9,29,335,335
3853.7606,10656,9,29,339,339
3853.7606,10210,9,29,343,343
3856.9508,10582,0,20,1,333
3856.9508,10575,10,30,324,324
3856.9508,10679,10,30,330,330
3856.9508,10634,10,30,327,327
3856.9508,10580,10,30,332,332
3856.9508,10590,10,30,331,331
3856.9508,10606,10,30,326,326
3856.9508,10578,10,30,328,328
3856.9508,10595,10,30,323,323
3856.9508,10938,10,30,325,325
3856.9508,10609,10,30,329,329
3860.1480,10672,11,31,321,321
3860.1480,10664,11,31,318,318
3860.1480,10630,11,31,315,315
3860.1480,10593,11,31,319,319
3860.1480,10577,11,31,314,314
3860.1480,10596,11,31,316,316
3860.1480,10947,11,31,313,313
3860.1480,10600,11,31,320,320
3860.1480,10610,11,31,322,322
3860.1480,10589,11,31,317,317
3863.3459,10650,12,32,312,312
3863.3459,10653,12,32,304,304
3863.3459,10644,12,32,309,309
3863.3459,10946,12,32,311,311
3863.3459,10939,12,32,307,307
3863.3459,10937,12,32,306,306
3863.3459,10592,12,32,308,308
3863.3459,10940,12,32,303,303
3863.3459,10607,12,32,310,310
3863.3459,10941,12,32,305,305
3866.5380,10650,0,20,1,303
3866.5380,10091,13,33,299,299
3866.5380,10685,13,33,296,296
3866.5380,11565,13,33,302,302
3866.5380,10948,13,33,294,294
3866.5380,10598,13,33,301,301
3866.5380,10958,13,33,300,300
3866.5380,10599,13,33,297,297
3866.5380,10957,13,33,298,298
3866.5380,10960,13,33,295,295
3869.7288,10650,0,20,1,294
3869.7288,10611,14,34,291,291
3869.7288,10612,14,34,287,287
3869.7288,10976,14,34,288,288
3869.7288,10973,14,34,292,292
3869.7288,10943,14,34,290,290
3869.7288,11555,14,34,289,289
3869.7288,10983,14,34,293,293
3869.7288,10970,14,34,286,286
3872.9238,10650,0,20,1,286
3872.9238,10945,15,35,279,279
3872.9238,10608,15,35,283,283
3872.9238,11562,15,35,280,280
3872.9238,10979,15,35,284,284
3872.9238,10974,15,35,282,282
3872.9238,11559,15,35,281,281
3872.9238,11557,15,35,285,285
3872.9238,10951,15,35,278,278
3876.1179,10650,0,20,1,278
3876.1179,10591,16,36,272,272
3876.1179,10959,16,36,275,275
3876.1179,10982,16,36,273,273
3876.1179,10953,16,36,277,277
3876.1179,10955,16,36,271,271
3876.1179,11566,16,36,274,274
3876.1179,10968,16,36,276,276
3879.3177,10597,17,37,269,269
3879.3177,10579,17,37,265,265
3879.3177,10956,17,37,270,270
3879.3177,10980,17,37,268,268
3879.3177,10950,17,37,264,264
3879.3177,10961,17,37,263,263
3879.3177,10967,17,37,266,266
3879.3177,10949,17,37,267,267
3882.5066,10597,0,20,1,263
3882.5066,10942,18,38,262,262
3882.5066,10601,18,38,261,261
3882.5066,10956,0,20,2,264
3882.5066,10977,18,38,258,258
3882.5066,10969,18,38,260,260
3882.5066,10954,18,38,259,259
3882.5066,10962,18,38,257,257
3885.7045,10655,19,39,252,252
3885.7045,10594,19,39,255,255
3885.7045,10952,19,39,256,256
3885.7045,10963,19,39,254,254
3885.7045,10936,19,39,253,253
3885.7045,11563,19,39,251,251
3885.7045,10605,19,39,250,250
3888.8947,10655,0,20,495,495
3888.8947,10650,0,20,478,478
3888.8947,10597,0,20,491,491
3888.8947,10579,0,20,481,481
3888.8947,10594,0,20,498,498
3888.8947,10952,0,20,499,499
3888.8947,10942,0,20,490,490
3888.8947,10601,0,20,489,489
3888.8947,10953,0,20,477,477
3888.8947,10956,0,20,492,492
3888.8947,10977,0,20,486,486
3888.8947,10963,0,20,497,497
3888.8947,10936,0,20,496,496
3888.8947,10980,0,20,484,484
3888.8947,10950,0,20,480,480
3888.8947,10961,0,20,479,479
3888.8947,11563,0,20,494,494
3888.8947,10967,0,20,482,482
3888.8947,10969,0,20,488,488
3888.8947,10954,0,20,487,487
3888.8947,10605,0,20,493,493
3888.8947,10949,0,20,483,483
3888.8947,10962,0,20,485,485
3888.8947,10968,0,20,476,476
3892.0897,10611,1,21,460,460
3892.0897,10591,1,21,472,472
3892.0897,10945,1,21,464,464
3892.0897,10959,1,21,475,475
3892.0897,10608,1,21,468,468
3892.0897,11565,1,21,454,454
3892.0897,10612,1,21,456,456
3892.0897,10976,1,21,457,457
3892.0897,10973,1,21,461,461
3892.0897,11562,1,21,465,465
3892.0897,10979,1,21,469,469
3892.0897,10982,1,21,473,473
3892.0897,10952,0,20,1,476
3892.0897,10955,1,21,471,471
3892.0897,10943,1,21,459,459
3892.0897,11555,1,21,458,458
3892.0897,10974,1,21,467,467
3892.0897,11559,1,21,466,466
3892.0897,10983,1,21,462,462
3892.0897,11566,1,21,474,474
3892.0897,10970,1,21,455,455
3892.0897,11557,1,21,470,470
3892.0897,10951,1,21,463,463
3895.2818,10091,2,22,451,451
3895.2818,10653,2,22,438,438
3895.2818,10644,2,22,443,443
